3170107;-19.60432309;-47.88546368;2020-09-01;2021-04-30
3170206;-19.0047845;-48.3163032;2020-09-01;2021-04-30
3170305;-17.2731585;-40.66569926;2020-09-01;2021-04-30
2507408;-6.516403081;-37.82367266;2020-09-01;2021-04-30
3155207;-20.8590245;-43.49779202;2020-09-01;2021-04-30
3155306;-20.255698;-44.32804364;2020-09-01;2021-04-30
3155405;-21.4811465;-43.12756746;2020-09-01;2021-04-30
3155504;-19.247187;-46.31843144;2020-09-01;2021-04-30
3155603;-15.7739915;-42.49882089;2020-09-01;2021-04-30
2925402;-15.6762615;-39.73578832;2020-09-01;2021-04-30
3108800;-19.031741;-42.68808913;2020-09-01;2021-04-30
5008008;-20.46388758;-55.01929403;2020-09-01;2021-04-30
4312179;-28.24531343;-54.65904172;2020-09-01;2021-04-30
4123006;-25.7744252;-53.246893;2020-09-01;2021-04-30
4105300;-25.28839635;-53.75993707;2020-09-01;2021-04-30
4123808;-25.7778181;-53.42325326;2020-09-01;2021-04-30
3152170;-16.8415265;-41.53129419;2020-09-01;2021-04-30
2511004;-7.462461629;-38.07462198;2020-09-01;2021-04-30
5108006;-12.57354343;-56.4855736;2020-09-01;2021-04-30
5108055;-10.48576189;-54.95951944;2020-09-01;2021-04-30
5108105;-15.91711253;-53.42778352;2020-09-01;2021-04-30
5108204;-16.29832031;-52.91824413;2020-09-01;2021-04-30
5108303;-11.53421546;-54.35069675;2020-09-01;2021-04-30
5108352;-15.02037092;-58.9560944;2020-09-01;2021-04-30
5108402;-15.5582571;-56.34556017;2020-09-01;2021-04-30
5005251;-22.65084928;-55.23849272;2020-09-01;2021-04-30
5005400;-21.46593156;-55.41140034;2020-09-01;2021-04-30
2102705;-3.650364118;-44.30444556;2020-09-01;2021-04-30
2916005;-17.08046539;-40.36809912;2020-09-01;2021-04-30
2922409;-13.32645151;-39.50520459;2020-09-01;2021-04-30
2922656;-10.89093207;-39.45261457;2020-09-01;2021-04-30
2932507;-15.23635802;-39.1520709;2020-09-01;2021-04-30
2111748;-5.265069868;-43.96162422;2020-09-01;2021-04-30
2112001;-8.309042741;-45.88692284;2020-09-01;2021-04-30
4218004;-27.2443935;-48.6781603;2020-09-01;2021-04-30
2513604;-7.393415388;-37.95802295;2020-09-01;2021-04-30
2103554;-3.793177491;-44.82905569;2020-09-01;2021-04-30
2103703;-1.749059998;-44.8440687;2020-09-01;2021-04-30
2103752;-5.58365779;-47.31494411;2020-09-01;2021-04-30
2104008;-4.919759812;-44.90878624;2020-09-01;2021-04-30
2104057;-6.764550356;-47.18202592;2020-09-01;2021-04-30
2104073;-7.006152114;-46.64750763;2020-09-01;2021-04-30
2104081;-6.194071832;-45.29208857;2020-09-01;2021-04-30
2104099;-6.546206027;-46.1508177;2020-09-01;2021-04-30
2104107;-6.962340594;-46.09583922;2020-09-01;2021-04-30
4128658;-25.42040526;-52.2243558;2020-09-01;2021-04-30
4128708;-26.25389092;-52.82314257;2020-09-01;2021-04-30
2200053;-8.330332905;-40.98425695;2020-09-01;2021-04-30
2200202;-5.905384263;-42.63181927;2020-09-01;2021-04-30
2200301;-5.395478327;-42.15688036;2020-09-01;2021-04-30
2514651;-6.238596098;-37.36764938;2020-09-01;2021-04-30
4106209;-25.69912317;-49.53656854;2020-09-01;2021-04-30
4106308;-24.7369893;-53.23909115;2020-09-01;2021-04-30
2104305;-1.367534993;-45.75791534;2020-09-01;2021-04-30
5213707;-15.84842985;-51.66860661;2020-09-01;2021-04-30
5213756;-17.24422296;-51.21245261;2020-09-01;2021-04-30
5213772;-13.10548663;-48.7381607;2020-09-01;2021-04-30
5213806;-17.79966916;-49.13627764;2020-09-01;2021-04-30
5213855;-15.31171731;-50.00519277;2020-09-01;2021-04-30
5213905;-16.17784646;-50.14658323;2020-09-01;2021-04-30
5214002;-14.83295476;-50.58617589;2020-09-01;2021-04-30
4121406;-25.66961245;-53.55147994;2020-09-01;2021-04-30
4121505;-25.66867183;-50.57978903;2020-09-01;2021-04-30
4121604;-26.22032708;-52.95693017;2020-09-01;2021-04-30
4121703;-24.5939011;-50.93749231;2020-09-01;2021-04-30
2407609;-6.084008735;-37.51682653;2020-09-01;2021-04-30
3163102;-19.699628;-44.56408934;2020-09-01;2021-04-30
3163201;-22.320724;-45.5224111;2020-09-01;2021-04-30
2207553;-7.159382997;-41.68366086;2020-09-01;2021-04-30
2920700;-14.08238799;-38.97435584;2020-09-01;2021-04-30
2921005;-12.49184944;-38.31218836;2020-09-01;2021-04-30
2921054;-13.85481909;-42.95891;2020-09-01;2021-04-30
2600807;-8.478320399;-36.09662996;2020-09-01;2021-04-30
2105351;-5.19023656;-45.76021439;2020-09-01;2021-04-30
2105476;-5.415322904;-45.58825927;2020-09-01;2021-04-30
2105500;-5.240118743;-47.0905607;2020-09-01;2021-04-30
2105609;-5.019491102;-44.77760406;2020-09-01;2021-04-30
2105807;-4.53950503;-45.00030042;2020-09-01;2021-04-30
4101903;-23.41836064;-50.87921234;2020-09-01;2021-04-30
3164472;-19.505506;-41.96479957;2020-09-01;2021-04-30
3164506;-18.045489;-42.53798289;2020-09-01;2021-04-30
2106631;-3.746783117;-44.45924235;2020-09-01;2021-04-30
2106706;-6.403097672;-44.83215787;2020-09-01;2021-04-30
2915502;-14.65722573;-39.43766621;2020-09-01;2021-04-30
2915601;-16.98599171;-39.77693193;2020-09-01;2021-04-30
2915700;-13.77996708;-39.67413471;2020-09-01;2021-04-30
2915809;-15.18624199;-40.54070998;2020-09-01;2021-04-30
2915908;-12.30764312;-38.04615375;2020-09-01;2021-04-30
